time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-11-22T20:13:24.140Z,43.7658,-105.2696,0,3.5,ml,,80,0.959,0.65,us,us100040di,2016-02-18T04:48:49.040Z,"Wyoming",mining explosion,4.5,1.7,0.055,44,reviewed,us,us
2015-11-21T21:01:13.310Z,43.703,-105.2606,0,3.2,ml,,51,0.978,0.92,us,us10004067,2016-02-18T04:48:48.040Z,"Wyoming",mining explosion,2.7,2,0.05,60,reviewed,us,us
2015-11-21T20:28:06.420Z,43.6131,-105.3016,0,3.6,ml,,33,1.046,0.74,us,us10004060,2016-02-18T04:48:48.040Z,"Wyoming",mining explosion,6.6,2,0.059,48,reviewed,us,us
2015-11-21T20:02:30.940Z,43.7876,-105.2868,0,3.6,ml,,37,0.963,0.66,us,us1000405n,2016-02-18T04:48:48.040Z,"Wyoming",mining explosion,6.2,2,0.048,70,reviewed,us,us
2015-11-18T22:08:27.290Z,43.7387,-105.2975,0,3.2,ml,,54,0.988,0.84,us,us10003zuf,2016-02-13T02:08:30.040Z,"Wyoming",mining explosion,4.7,2,0.062,44,reviewed,us,us
2015-11-15T17:00:21.680Z,43.7938,-105.2825,0,3.3,ml,,51,0.957,0.49,us,us10003yig,2016-02-13T02:08:23.040Z,"Wyoming",mining explosion,2.8,2,0.057,40,reviewed,us,us
2015-11-14T20:59:51.750Z,43.8461,-105.2934,0,3,ml,,51,0.948,0.55,us,us10003yea,2016-02-13T02:08:21.040Z,"Wyoming",mining explosion,4.1,1.7,0.052,56,reviewed,us,us
2015-11-14T20:13:26.440Z,43.5334,-105.2734,0,3.4,ml,,57,1.071,0.86,us,us10003ye6,2016-02-13T02:08:21.040Z,"Wyoming",mining explosion,6.2,2,0.066,36,reviewed,us,us
2015-11-12T19:02:52.850Z,43.7106,-105.3118,0,3.5,ml,,49,1.009,1.15,us,us10003yqg,2016-02-13T02:08:18.040Z,"13km ESE of Wright, Wyoming",mining explosion,3.4,1.9,0.05,52,reviewed,us,us
2015-11-08T20:29:30.530Z,43.5001,-105.3294,0,3.5,ml,,79,1.123,0.84,us,us10003vtb,2016-02-05T03:16:37.040Z,"Wyoming",mining explosion,2.5,2,0.064,32,reviewed,us,us
2015-11-08T20:15:15.420Z,43.583,-105.23,0,3.4,ml,,111,1.017,0.66,us,us10003vt5,2016-02-05T03:16:37.040Z,"Wyoming",mining explosion,9,2,0.064,32,reviewed,us,us
2015-11-05T22:05:50.610Z,43.6541,-105.2043,0,3.4,ml,,77,0.965,1.33,us,us10003w03,2016-02-05T03:16:31.040Z,"Wyoming",mining explosion,6,2,0.048,56,reviewed,us,us
2015-11-05T22:03:41.990Z,43.8163,-105.3856,0,3.1,ml,,66,1.021,0.6,us,us10003vzz,2016-02-05T03:16:31.040Z,"Wyoming",mining explosion,3.2,2,0.048,58,reviewed,us,us
2015-11-01T21:05:45.520Z,43.9093,-105.526,0,3.2,ml,,49,1.095,0.79,us,us2000417p,2016-01-30T02:11:01.040Z,"Wyoming",mining explosion,2.2,2,0.057,40,reviewed,us,us
2015-10-31T22:14:27.650Z,43.6017,-105.2491,0,3.1,ml,,58,1.019,0.8,us,us200041mq,2016-01-30T02:10:59.040Z,"Wyoming",mining explosion,5.8,2,0.061,40,reviewed,us,us
2015-10-29T20:12:07.150Z,43.6277,-105.2194,0,3.7,ml,,78,0.987,0.6,us,us200040jx,2016-01-30T02:10:55.040Z,"Wyoming",mining explosion,3.1,2,0.044,68,reviewed,us,us
2015-10-27T19:46:31.830Z,43.7752,-105.2381,0,3,ml,,71,0.934,0.92,us,us200040re,2016-01-22T23:41:20.040Z,"Wyoming",mining explosion,4.2,2,0.056,42,reviewed,us,us
2015-10-23T19:51:57.830Z,45.1783,-106.7968,0,3.2,ml,,58,1.562,0.87,us,us10003r2y,2016-01-22T23:41:12.040Z,"eastern Montana",mining explosion,4,1.8,0.05,52,reviewed,us,us
2015-10-19T21:09:14.530Z,43.7872,-105.287,0,3.1,ml,,51,0.963,0.6,us,us10003ps5,2016-01-15T20:51:17.040Z,"Wyoming",mining explosion,5.2,2,0.049,54,reviewed,us,us
2015-10-18T22:01:34.890Z,43.6011,-105.2463,0,3.4,ml,,78,1.018,0.89,us,us10003pju,2016-01-15T20:51:09.040Z,"Wyoming",mining explosion,4.8,2,0.053,46,reviewed,us,us
2015-10-10T20:07:58.130Z,43.7001,-105.3121,0,3.5,ml,,51,1.013,0.62,us,us10003mq6,2016-01-11T21:07:18.040Z,"Wyoming",mining explosion,5.7,2,0.059,46,reviewed,us,us
2015-10-09T19:03:46.260Z,43.796,-105.2161,0,3.3,ml,,27,0.912,0.63,us,us10003mk0,2016-01-11T21:07:17.040Z,"Wyoming",mining explosion,4.9,2,0.043,70,reviewed,us,us
2015-10-05T20:05:18.770Z,43.6989,-105.2677,0,3.4,ml,,74,0.985,0.61,us,us10003khv,2016-01-04T22:29:15.040Z,"Wyoming",mining explosion,4.5,2,0.048,58,reviewed,us,us
2015-09-29T19:10:08.900Z,43.6162,-105.3616,0,3.5,ml,,35,1.083,0.99,us,us10003ixs,2015-12-28T23:08:50.040Z,"Wyoming",mining explosion,5.4,2,0.042,76,reviewed,us,us
2015-09-25T23:38:51.100Z,43.6992,-105.2843,0,3.2,ml,,38,0.996,0.66,us,us10003md9,2015-12-28T23:08:40.040Z,"Wyoming",mining explosion,4.9,2,0.044,67,reviewed,us,us
2015-09-24T20:07:23.610Z,43.6636,-105.2592,0,3.1,ml,,75,0.995,1.13,us,us20003nt8,2015-12-28T23:08:38.040Z,"Wyoming",mining explosion,3.1,2,0.052,49,reviewed,us,us
2015-09-21T21:04:32.210Z,43.7786,-105.2835,0,3.4,ml,,51,0.964,0.72,us,us20003mkx,2015-12-21T23:16:30.040Z,"Wyoming",mining explosion,4.2,2,0.048,57,reviewed,us,us
2015-09-20T21:13:07.600Z,43.6046,-105.222,0,3.4,ml,,60,1.001,0.94,us,us20003m9j,2015-12-21T23:16:27.040Z,"Wyoming",mining explosion,4.9,2,0.047,59,reviewed,us,us
2015-09-18T23:32:09.540Z,43.722,-105.2451,0,3.1,ml,,78,0.96,0.95,us,us10003jiz,2015-12-21T23:16:22.040Z,"Wyoming",mining explosion,3.7,2,0.055,43,reviewed,us,us
2015-09-16T21:13:56.380Z,43.8187,-105.2791,0,3.2,ml,,68,0.947,0.93,us,us10003itt,2015-12-12T00:42:57.040Z,"Wyoming",mining explosion,4.5,2,0.064,36,reviewed,us,us
2015-09-15T20:10:14.410Z,43.763,-105.278,0,3.3,ml,,71,0.966,0.81,us,us20003js0,2015-12-12T00:42:54.040Z,"Wyoming",mining explosion,4.4,2,0.048,58,reviewed,us,us
2015-09-13T21:39:44.740Z,43.8095,-105.2756,0,3.5,ml,,62,0.947,0.35,us,us20003j77,2015-12-12T00:42:50.040Z,"Wyoming",mining explosion,3.3,2,0.047,60,reviewed,us,us
2015-09-12T22:04:58.750Z,43.69,-105.2512,0,3.6,ml,,51,0.978,0.64,us,us20003j34,2015-12-12T00:42:49.040Z,"Wyoming",mining explosion,5.9,2,0.055,54,reviewed,us,us
2015-09-12T19:46:10.670Z,43.6538,-105.3067,0,3.4,ml,,51,1.03,0.82,us,us20003j2r,2015-12-12T00:42:48.040Z,"Wyoming",mining explosion,4.1,1.8,0.051,60,reviewed,us,us
2015-09-09T21:01:07.290Z,43.7541,-105.3205,0,3.4,ml,,39,0.998,0.52,us,us20003hmk,2015-12-05T01:40:39.040Z,"Wyoming",mining explosion,4.6,2,0.056,50,reviewed,us,us
2015-09-04T20:05:24.830Z,43.7355,-105.2698,0,3.2,ml,,59,0.971,0.86,us,us20003ghg,2015-12-05T01:40:26.040Z,"Wyoming",mining explosion,4,2,0.044,68,reviewed,us,us
2015-08-30T20:28:19.170Z,43.7624,-105.271,0,3.3,ml,,51,0.961,0.63,us,us1000366s,2015-12-01T00:36:04.040Z,"Wyoming",mining explosion,5.5,2,0.052,48,reviewed,us,us
2015-08-28T20:06:34.810Z,44.0526,-105.3108,0,3.1,ml,,56,0.921,0.84,us,us100035vt,2015-12-01T00:36:01.040Z,"Wyoming",mining explosion,4.6,2,0.045,64,reviewed,us,us
2015-08-28T19:37:33.390Z,43.6025,-105.293,0,3.8,ml,,26,1.046,0.75,us,us100035vf,2015-12-01T00:36:01.040Z,"Wyoming",mining explosion,3,1.9,0.043,70,reviewed,us,us
2015-08-28T18:54:45.660Z,44.0476,-105.3251,0,3.3,ml,,33,0.932,0.63,us,us100035uv,2015-12-01T00:36:01.040Z,"Wyoming",mining explosion,4,2,0.045,66,reviewed,us,us
2015-08-27T18:03:25.320Z,43.781,-105.2893,0,3.2,ml,,51,0.967,0.57,us,us100035g1,2015-12-01T00:35:59.040Z,"15km ENE of Wright, Wyoming",mining explosion,4.4,2,0.046,62,reviewed,us,us
2015-08-26T23:11:16.540Z,43.7242,-105.1922,0,3,ml,,75,0.925,1.3,us,us1000356v,2015-11-24T02:09:38.040Z,"Wyoming",mining explosion,3.7,2,0.069,34,reviewed,us,us
2015-08-23T21:16:09.060Z,43.789,-105.2804,0,3.4,ml,,37,0.958,0.37,us,us100034d4,2015-11-24T02:09:31.040Z,"Wyoming",mining explosion,3.6,2,0.047,60,reviewed,us,us
2015-08-21T20:07:48.860Z,43.8289,-105.2678,0,3.2,ml,,51,0.936,0.73,us,us20003gfq,2015-11-24T02:09:27.040Z,"Wyoming",mining explosion,4.2,2,0.053,46,reviewed,us,us
2015-08-20T18:22:01.030Z,44.0449,-105.3531,0,3.4,ml,,41,0.952,0.69,us,us100033qj,2015-11-24T02:09:25.040Z,"Wyoming",mining explosion,3.7,2,0.048,56,reviewed,us,us
2015-08-19T21:08:31.700Z,43.8044,-105.2258,0,3.4,ml,,51,0.915,0.49,us,us100033gz,2015-11-17T00:13:37.040Z,"Wyoming",mining explosion,6.6,2,0.051,56,reviewed,us,us
2015-08-19T20:11:07.130Z,43.7585,-105.3178,0,3.4,ml,,51,0.994,0.75,us,us100033gg,2015-11-17T00:13:37.040Z,"Wyoming",mining explosion,6,2,0.046,63,reviewed,us,us
2015-08-15T23:36:18.360Z,43.7156,-105.3226,0,3.2,ml,,51,1.014,0.82,us,us100032mw,2015-11-17T00:13:31.040Z,"Wyoming",mining explosion,2.6,2,0.053,56,reviewed,us,us
2015-08-15T17:55:00.400Z,43.5289,-105.3686,0,3.4,ml,,26,1.131,1.04,us,us20003fbg,2015-11-17T00:13:30.040Z,"Wyoming",mining explosion,3.6,2,0.044,69,reviewed,us,us
2015-08-12T19:59:06.670Z,43.7929,-105.2334,0,3.3,ml,,52,0.925,0.76,us,us100031nl,2015-11-06T18:06:26.040Z,"Wyoming",mining explosion,5.1,2,0.053,46,reviewed,us,us
2015-08-10T20:10:19.220Z,43.7976,-105.2905,0,3.3,ml,,82,0.962,0.3,us,us100030wa,2015-11-06T18:06:25.040Z,"Wyoming",mining explosion,4.8,2,0.053,46,reviewed,us,us
2015-08-10T18:26:22.580Z,43.7212,-105.2806,0,3.3,ml,,46,0.984,1.4,us,us100030uy,2015-11-06T18:06:25.040Z,"Wyoming",mining explosion,3.9,1.8,0.048,56,reviewed,us,us
2015-08-09T20:32:57.300Z,43.6258,-105.2041,0,3.4,ml,,78,0.979,0.63,us,us100030mq,2015-11-06T18:06:23.040Z,"Wyoming",mining explosion,3.9,2,0.066,30,reviewed,us,us
2015-08-09T20:08:37.800Z,43.7506,-105.2808,0,3.6,ml,,60,0.972,0.49,us,us100030me,2015-11-06T18:06:23.040Z,"Wyoming",mining explosion,2.4,2,0.053,46,reviewed,us,us
2015-08-06T20:07:09.910Z,43.6495,-105.2437,0,3.5,ml,,60,0.992,1.12,us,us10002zwr,2015-11-06T18:06:20.040Z,"Wyoming",mining explosion,3.2,2,0.052,48,reviewed,us,us
2015-08-06T17:01:46.980Z,44.0662,-105.3225,0,3.3,ml,,99,0.928,0.34,us,us10002zv4,2015-11-06T18:06:20.040Z,"Wyoming",mining explosion,3.4,2,0.053,46,reviewed,us,us
2015-08-04T20:03:20.910Z,43.7903,-105.2742,0,3.4,ml,,37,0.953,0.67,us,us10002xyh,2015-10-30T02:47:48.040Z,"Wyoming",mining explosion,3.3,1.9,0.044,68,reviewed,us,us
2015-08-04T17:30:50.540Z,43.5297,-105.3098,0,3.2,ml,,98,1.095,0.88,us,us100033zw,2015-10-30T02:47:48.040Z,"Wyoming",mining explosion,5.5,2,0.057,40,reviewed,us,us
2015-08-02T18:02:51.930Z,43.6772,-105.2728,0,3.2,ml,,59,0.998,0.74,us,us10002xbl,2015-10-30T02:47:44.040Z,"Wyoming",mining explosion,4,2,0.071,26,reviewed,us,us
2015-07-31T23:02:00.660Z,43.8099,-105.3088,0,3.3,ml,,54,0.97,0.8,us,us10002x0n,2015-10-30T02:47:41.040Z,"Wyoming",mining explosion,3.7,2,0.047,60,reviewed,us,us
2015-07-31T20:08:10.870Z,43.7021,-105.2363,0,3.5,ml,,74,0.963,0.88,us,us10002wzf,2015-10-30T02:47:40.040Z,"Wyoming",mining explosion,5.7,2,0.052,48,reviewed,us,us
2015-07-27T20:03:21.800Z,43.7533,-105.28,0,3.1,ml,,51,0.971,0.87,us,us200030iq,2015-10-22T20:05:07.040Z,"15km E of Wright, Wyoming",mining explosion,3.3,2,0.062,34,reviewed,us,us
2015-07-25T23:34:58.880Z,43.6871,-105.2589,0,3.4,ml,,59,0.984,0.81,us,us2000305p,2015-10-22T20:04:59.040Z,"Wyoming",mining explosion,5,2,0.053,52,reviewed,us,us
2015-07-25T16:24:59.710Z,43.8068,-105.2897,0,3.2,ml,,61,0.958,0.6,us,us20003037,2015-10-22T20:04:58.040Z,"Wyoming",mining explosion,5,2,0.064,32,reviewed,us,us
2015-07-24T19:02:40.410Z,43.8521,-105.3162,0,3.3,ml,,66,0.962,1.07,us,us20002zxm,2015-10-22T20:04:56.040Z,"Wyoming",mining explosion,3.9,1.7,0.049,54,reviewed,us,us
2015-07-24T00:44:46.740Z,43.561,-105.3119,0,3.3,ml,,52,1.079,0.82,us,us20002zqs,2015-10-22T20:04:55.040Z,"Wyoming",mining explosion,6,2,0.048,56,reviewed,us,us
2015-07-23T20:16:55.110Z,43.8781,-105.3057,0,3.2,ml,,87,0.948,0.7,us,us100031ez,2015-10-22T20:04:54.040Z,"Wyoming",mining explosion,4.1,2,0.051,50,reviewed,us,us
2015-07-20T18:03:39.100Z,43.8148,-105.2816,0,3.2,ml,,54,0.95,0.49,us,us20002ypa,2015-10-14T21:05:46.040Z,"Wyoming",mining explosion,4.9,2,0.049,54,reviewed,us,us
2015-07-19T18:01:50.810Z,43.7277,-105.2589,0,3.3,ml,,69,0.967,0.72,us,us20002yjb,2015-10-14T21:05:44.040Z,"Wyoming",mining explosion,5.4,2,0.055,44,reviewed,us,us
2015-07-14T18:28:00.600Z,43.763,-105.2497,0,3.2,ml,,89,0.947,0.55,us,us10002xvn,2015-10-09T20:19:18.040Z,"Wyoming",mining explosion,5.4,2,0.049,54,reviewed,us,us
2015-07-14T17:41:45.350Z,43.5726,-105.3214,0,3.3,ml,,52,1.079,0.75,us,us20002xfv,2015-10-09T20:19:18.040Z,"Wyoming",mining explosion,5.6,2,0.049,54,reviewed,us,us
2015-07-13T20:08:13.970Z,43.6904,-105.2825,0,3.3,ml,,46,0.998,0.49,us,us20002x9d,2015-10-09T20:19:16.040Z,"Wyoming",mining explosion,5.4,2,0.053,46,reviewed,us,us
2015-07-03T16:18:37.560Z,43.6701,-105.2688,0,3.2,ml,,75,0.998,0.51,us,us10002nay,2015-09-30T00:20:53.040Z,"Wyoming",mining explosion,5.2,2,0.066,30,reviewed,us,us
2015-06-29T18:06:10.930Z,43.7437,-105.2594,0,3.4,ml,,37,0.961,0.84,us,us10002mea,2015-09-02T22:37:24.040Z,"Wyoming",mining explosion,6,2,0.05,52,reviewed,us,us
2015-06-28T00:24:18.950Z,43.7129,-105.2941,0,3.2,ml,,51,0.996,0.52,us,us10002m62,2015-09-02T22:37:22.040Z,"Wyoming",mining explosion,2.5,2,0.055,54,reviewed,us,us
2015-06-25T22:16:57.450Z,43.7732,-105.2733,0,3.1,ml,,54,0.959,0.34,us,us20002wcc,2015-09-02T22:37:18.040Z,"Wyoming",mining explosion,4.2,1.8,0.056,42,reviewed,us,us
2015-06-25T02:23:50.870Z,43.7131,-105.2881,0,3.3,ml,,27,0.992,0.43,us,us10002lhj,2015-09-02T22:37:17.040Z,"Wyoming",mining explosion,2.4,2,0.046,62,reviewed,us,us
2015-06-22T21:19:16.220Z,43.9344,-105.4428,0,3,ml,,65,1.031,1.13,us,us20002w0k,2015-09-01T00:53:54.040Z,"Wyoming",mining explosion,5.1,2,0.062,34,reviewed,us,us
2015-06-22T19:28:17.110Z,43.7297,-105.2507,0,3.5,ml,,78,0.961,0.29,us,us20002w0l,2015-09-01T00:53:54.040Z,"17km E of Wright, Wyoming",mining explosion,4.8,2,0.055,44,reviewed,us,us
2015-06-22T18:06:41.590Z,43.6989,-105.2478,0,3.6,ml,,33,0.972,0.86,us,us20002w07,2015-09-01T00:53:54.040Z,"Wyoming",mining explosion,1.9,2,0.047,60,reviewed,us,us
2015-06-19T20:01:42.480Z,43.7922,-105.2558,0,3.5,ml,,37,0.94,0.52,us,us10002kc2,2015-09-01T00:53:51.040Z,"Wyoming",mining explosion,6.1,2,0.046,62,reviewed,us,us
2015-06-14T18:07:38.990Z,43.7089,-105.2445,0,3.6,ml,,97,0.965,0.54,us,us20002prq,2015-08-20T00:43:57.040Z,"Wyoming",mining explosion,4.9,2,0.077,22,reviewed,us,us
2015-06-09T21:08:37.440Z,43.8023,-105.2894,0,3.4,ml,,33,0.959,0.6,us,us20002nee,2015-08-10T13:08:27.040Z,"Wyoming",mining explosion,5,2,0.053,56,reviewed,us,us
2015-06-08T16:34:14.300Z,43.9929,-105.2857,0,3.1,ml,,95,0.91,0.48,us,us10002k1w,2015-08-10T13:08:25.040Z,"Wyoming",mining explosion,4.7,2,0.059,38,reviewed,us,us
2015-06-07T20:06:13.080Z,43.784,-105.2081,0,3.2,ml,,60,0.911,0.65,us,us20002mtj,2015-08-10T13:08:24.040Z,"Wyoming",mining explosion,4.9,2,0.053,46,reviewed,us,us
2015-06-06T18:12:19.310Z,43.7989,-105.2527,0,3.4,ml,,51,0.935,0.51,us,us20002mkz,2015-08-10T13:08:22.040Z,"Wyoming",mining explosion,3.8,1.9,0.046,62,reviewed,us,us
2015-06-04T21:18:32.670Z,45.8807,-106.5548,0,3.1,ml,,79,0.84,1.37,us,us20002m4b,2015-08-10T13:08:20.040Z,"eastern Montana",mining explosion,5,2,0.053,46,reviewed,us,us
2015-06-03T18:01:28.470Z,43.8071,-105.2715,0,3.3,ml,,69,0.945,0.81,us,us20002lqu,2015-08-08T00:50:17.040Z,"Wyoming",mining explosion,3.3,2,0.049,54,reviewed,us,us
2015-06-02T17:36:29.540Z,45.0678,-106.9818,0,3.1,ml,,59,1.619,1.01,us,us20002pcj,2015-08-08T00:50:04.040Z,"eastern Montana",mining explosion,4.9,2,0.048,56,reviewed,us,us
2015-05-31T20:43:15.890Z,43.6252,-105.2278,0,3.3,ml,,78,0.994,0.92,us,us20002kux,2015-08-08T00:49:33.040Z,"Wyoming",mining explosion,4.3,2,0.081,20,reviewed,us,us
2015-05-31T17:32:31.660Z,44.0112,-105.1817,0,3,ml,,102,0.833,1,us,us20002p0p,2015-08-08T00:49:32.040Z,"Wyoming",mining explosion,4.3,2,0.091,16,reviewed,us,us
2015-05-28T19:04:02.610Z,43.7868,-105.2712,0,3.5,ml,,37,0.952,0.69,us,us20002k5a,2015-08-08T00:48:53.040Z,"Wyoming",mining explosion,3.4,1.9,0.044,68,reviewed,us,us
2015-05-27T23:12:01.770Z,45.8145,-106.5525,0,3.1,ml,,102,0.903,0.63,us,us20002md3,2015-07-29T01:35:49.040Z,"eastern Montana",mining explosion,4.9,2,0.067,37,reviewed,us,us
2015-05-25T20:13:28.420Z,43.7727,-105.2676,0,3.3,ml,,49,0.955,0.55,us,us10002c2c,2015-07-29T01:35:44.040Z,"Wyoming",mining explosion,5,2,0.045,64,reviewed,us,us
2015-05-22T20:23:45.240Z,43.8242,-105.2142,0,3.3,ml,,27,0.901,0.76,us,us10002bmy,2015-07-29T01:35:33.040Z,"Wyoming",mining explosion,5.7,1.8,0.047,60,reviewed,us,us
2015-05-18T18:04:57.400Z,43.8182,-105.2384,0,3.3,ml,,69,0.919,0.75,us,us10002a91,2015-07-23T01:04:09.040Z,"Wyoming",mining explosion,3.1,2,0.047,60,reviewed,us,us
2015-05-14T18:04:58.610Z,43.711,-105.4119,0,3.3,ml,,114,1.075,0.4,us,us10002bk0,2015-07-23T01:03:59.040Z,"6km SE of Wright, Wyoming",mining explosion,5.2,2,0.053,46,reviewed,us,us
2015-05-07T20:02:41.090Z,43.511,-105.1542,0,3.3,ml,,84,1.013,0.5,us,us100029ec,2015-07-17T07:05:57.040Z,"Wyoming",mining explosion,6.1,2,0.048,58,reviewed,us,us
2015-05-03T20:04:01.460Z,43.8138,-105.2414,0,3.5,ml,,69,0.923,0.49,us,us20002b0z,2015-07-09T22:00:08.040Z,"Wyoming",mining explosion,4.9,2,0.065,31,reviewed,us,us
2015-05-02T20:57:33.420Z,43.7951,-105.2916,0,3.1,ml,,59,0.963,0.63,us,us20002awk,2015-07-09T22:00:06.040Z,"Wyoming",mining explosion,4.9,2,0.058,49,reviewed,us,us
2015-04-29T18:39:19.430Z,43.699,-105.2447,0,3.1,ml,,74,0.97,0.5,us,us20002a9b,2015-07-03T00:23:47.040Z,"Wyoming",mining explosion,4.9,2,0.05,52,reviewed,us,us
2015-04-27T23:06:09.390Z,43.6889,-105.23,0,3.2,ml,,51,0.965,0.58,us,us200029q1,2015-07-03T00:23:45.040Z,"Wyoming",mining explosion,4.9,2,0.045,66,reviewed,us,us
2015-04-27T20:01:34.430Z,43.6729,-105.2669,0,3.2,ml,,75,0.996,0.59,us,us200029mz,2015-07-03T00:23:44.040Z,"Wyoming",mining explosion,5.2,2,0.05,56,reviewed,us,us
2015-04-26T23:54:46.430Z,43.7682,-105.2679,0,3.3,ml,,33,0.957,0.8,us,us200029h0,2015-07-03T00:23:43.040Z,"Wyoming",mining explosion,3.6,2,0.044,68,reviewed,us,us
2015-04-25T19:20:05.880Z,43.6727,-105.135,0,3.3,ml,,74,0.912,0.92,us,us20002biv,2015-07-03T00:23:40.040Z,"Wyoming",mining explosion,6.1,2,0.055,47,reviewed,us,us
2015-04-25T18:42:33.170Z,44.0801,-105.3043,0,3.2,ml,,77,0.914,0.38,us,us10002kdh,2015-07-03T00:23:40.040Z,"Wyoming",mining explosion,5.2,2,0.059,44,reviewed,us,us
2015-04-25T16:09:54.810Z,43.4971,-105.3265,0,3.1,ml,,89,1.123,1.17,us,us20002biu,2015-07-03T00:23:40.040Z,"Wyoming",mining explosion,4.2,2,0.085,18,reviewed,us,us
2015-04-23T23:39:33.000Z,43.812,-105.2505,0,3,ml,,69,0.929,0.64,us,us20002a6w,2015-07-03T00:23:37.040Z,"Wyoming",mining explosion,5,2,0.059,38,reviewed,us,us
2015-04-20T22:28:26.710Z,40.6474,-109.4208,0,3.3,ml,,62,0.136,0.84,us,us200027x7,2015-06-26T23:16:00.040Z,"Utah",mining explosion,4.4,2,0.051,50,reviewed,us,us
2015-04-19T19:15:50.450Z,43.6407,-105.1583,0,3.4,ml,,126,0.943,0.84,us,us200027nr,2015-06-26T23:15:57.040Z,"Wyoming",mining explosion,3.9,2,0.066,30,reviewed,us,us
2015-04-18T23:05:06.380Z,43.7934,-105.3085,0,3.1,ml,,68,0.975,0.51,us,us200027kx,2015-06-26T23:15:56.040Z,"Wyoming",mining explosion,5.4,2,0.053,54,reviewed,us,us
2015-04-16T20:04:37.120Z,43.7863,-105.2619,0,3.3,ml,,28,0.946,0.6,us,us2000273x,2015-06-26T23:15:54.040Z,"Wyoming",mining explosion,4.2,1.9,0.047,60,reviewed,us,us
2015-04-15T20:06:30.380Z,43.5946,-105.2092,0,3.4,ml,,79,0.998,1.23,us,us2000284z,2015-06-22T23:19:03.040Z,"27km SE of Wright, Wyoming",mining explosion,5,2,0.05,52,reviewed,us,us
2015-04-14T00:11:59.910Z,43.7489,-105.2835,0,3.2,ml,,51,0.975,0.45,us,us200026b1,2015-06-22T23:19:00.040Z,"Wyoming",mining explosion,2,2,0.045,64,reviewed,us,us
2015-04-12T17:41:45.050Z,45.8467,-106.6501,0,3,ml,,100,0.892,1.39,us,us200027cw,2015-06-22T23:18:58.040Z,"eastern Montana",mining explosion,3.3,2,0.071,32,reviewed,us,us
2015-04-11T23:49:36.210Z,43.7027,-105.1973,0,3.2,ml,,75,0.937,0.75,us,us200025vj,2015-06-22T23:18:57.040Z,"Wyoming",mining explosion,3.1,2,0.057,50,reviewed,us,us
2015-04-09T19:20:14.070Z,43.416,-105.3007,0,3.2,ml,,82,1.156,1.42,us,us2000270s,2015-06-22T23:18:54.040Z,"Wyoming",mining explosion,5.2,2,0.048,56,reviewed,us,us
2015-04-09T18:04:03.790Z,43.7776,-105.261,0,3.5,ml,,32,0.949,0.78,us,us200025e1,2015-06-22T23:18:54.040Z,"Wyoming",mining explosion,4.8,1,0.044,68,reviewed,us,us
2015-04-08T20:04:00.720Z,43.8038,-105.2482,0,3.3,ml,,35,0.931,0.98,us,us20002540,2015-06-16T01:00:33.040Z,"Wyoming",mining explosion,6,2,0.045,66,reviewed,us,us
2015-04-06T20:33:10.430Z,43.7558,-105.2318,0,3.3,ml,,60,0.938,0.88,us,us10001v5c,2015-06-16T01:00:30.040Z,"Wyoming",mining explosion,4,2,0.046,62,reviewed,us,us
2015-04-06T16:36:17.780Z,41.6327,-108.5821,0,3.1,ml,,88,1.029,0.96,us,us10001ug6,2015-06-16T01:00:30.040Z,"Wyoming",mining explosion,2.5,2,0.037,94,reviewed,us,us
2015-04-05T21:31:13.120Z,43.9043,-105.3867,0,3,ml,,89,0.998,0.5,us,us10001u69,2015-06-16T01:00:28.040Z,"Wyoming",mining explosion,1.6,2,0.064,32,reviewed,us,us
2015-04-05T20:01:17.160Z,43.7856,-105.2798,0,3.5,ml,,51,0.958,0.31,us,us10001u5n,2015-06-16T01:00:28.040Z,"Wyoming",mining explosion,4.2,2,0.057,40,reviewed,us,us
2015-04-03T19:33:01.530Z,44.1606,-105.6165,0,3.1,ml,,79,1.138,0.47,us,us200025pj,2015-06-16T01:00:25.040Z,"Wyoming",mining explosion,4,1.8,0.056,42,reviewed,us,us
2015-04-02T20:05:21.880Z,43.7761,-105.263,0,3.3,ml,,32,0.951,0.72,us,us10001tc2,2015-06-16T01:00:24.040Z,"Wyoming",mining explosion,5,2,0.045,64,reviewed,us,us
2015-04-02T19:06:27.360Z,46.1186,-106.7683,0,3,ml,,102,0.683,0.73,us,us200025mf,2015-06-16T01:00:23.040Z,"eastern Montana",mining explosion,3,2,0.091,16,reviewed,us,us
2015-04-02T18:02:19.110Z,43.8092,-105.2552,0,3.1,ml,,33,0.934,0.62,us,us200025md,2015-06-16T01:00:23.040Z,"18km ENE of Wright, Wyoming",mining explosion,5.9,2,0.051,55,reviewed,us,us
2015-04-01T15:37:50.580Z,43.5229,-105.2077,0,3.4,ml,,82,1.037,1.18,us,us10001srq,2015-06-12T01:53:33.040Z,"Wyoming",mining explosion,7,2,0.064,32,reviewed,us,us
2015-03-29T23:01:10.250Z,43.7316,-105.2922,0,3.3,ml,,38,0.987,0.57,us,us10001rvm,2015-06-12T01:53:28.040Z,"Wyoming",mining explosion,4.9,2,0.044,68,reviewed,us,us
